route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_type,trip_footnote
22,hjap2607-Sunday-1-JA2026-0000001,4422293,"Kennedy Plaza via Pontiac Ave",0,469266,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422294,"CCRI Warwick via Pontiac Ave",1,469266,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422295,"Kennedy Plaza via Pontiac Ave",0,469265,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422296,"Kennedy Plaza via Pontiac Ave",0,469265,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422297,"CCRI Warwick via Pontiac Ave",1,469266,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422298,"CCRI Warwick via Pontiac Ave",1,469265,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422299,"Kennedy Plaza via Pontiac Ave",0,469266,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422300,"CCRI Warwick via Pontiac Ave",1,469265,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422301,"Kennedy Plaza via Pontiac Ave",0,469266,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422302,"Kennedy Plaza via Pontiac Ave",0,469265,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422303,"CCRI Warwick via Pontiac Ave",1,469265,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422304,"CCRI Warwick via Pontiac Ave",1,469266,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422305,"Kennedy Plaza via Pontiac Ave",0,469265,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422306,"Kennedy Plaza via Pontiac Ave",0,469266,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422307,"CCRI Warwick via Pontiac Ave",1,469266,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422308,"Kennedy Plaza via Pontiac Ave",0,469265,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422309,"CCRI Warwick via Pontiac Ave",1,469265,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422310,"CCRI Warwick via Pontiac Ave",1,469266,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422311,"Kennedy Plaza via Pontiac Ave",0,469264,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422312,"CCRI Warwick via Pontiac Ave",1,469263,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422313,"Kennedy Plaza via Pontiac Ave",0,469263,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422314,"CCRI Warwick via Pontiac Ave",1,469264,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422315,"Kennedy Plaza via Pontiac Ave",0,469263,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422316,"Kennedy Plaza via Pontiac Ave",0,469264,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422317,"CCRI Warwick via Pontiac Ave",1,469263,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422318,"Kennedy Plaza via Pontiac Ave",0,469264,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422319,"CCRI Warwick via Pontiac Ave",1,469263,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422320,"CCRI Warwick via Pontiac Ave",1,469264,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422321,"Kennedy Plaza via Pontiac Ave",0,469263,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422322,"CCRI Warwick via Pontiac Ave",1,469264,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422323,"Kennedy Plaza via Pontiac Ave",0,469264,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422324,"Kennedy Plaza via Pontiac Ave",0,469263,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422325,"Kennedy Plaza via Pontiac Ave",0,469264,220056,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422326,"CCRI Warwick via Pontiac Ave",1,469263,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422327,"CCRI Warwick via Pontiac Ave",1,469263,220046,0,
22,hjap2607-Sunday-1-JA2026-0000001,4422328,"CCRI Warwick via Pontiac Ave",1,469264,220046,0,
87,hjap2607-Sunday-1-JA2026-0000001,4422329,"Diamond Hill Plaza",0,469281,870006,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422332,"Centerdale via George Waterman Rd",1,469361,270105,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422333,"Kennedy Plaza",0,469361,270117,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422334,"Centerdale via Woonasquatucket Ave",1,469361,270100,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422335,"Kennedy Plaza",0,469361,270116,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422336,"Centerdale via George Waterman Rd",1,469361,270105,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422337,"Kennedy Plaza",0,469362,280052,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422338,"Kennedy Plaza",0,469361,280052,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422339,"Amazon Fulfillment Center (Johnston)",1,469362,280054,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422340,"Amazon Fulfillment Center (Johnston)",1,469361,280054,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422341,"Kennedy Plaza",0,469362,270116,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422342,"Centerdale via George Waterman Rd",1,469362,270105,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422343,"Kennedy Plaza",0,469361,270117,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422344,"Kennedy Plaza",0,469361,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422345,"Centerdale via Woonasquatucket Ave",1,469361,270100,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422346,"Job Lot (Johnston)",1,469362,280051,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422347,"Kennedy Plaza",0,469362,280053,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422348,"Job Lot (Johnston)",1,469361,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422349,"Kennedy Plaza",0,469290,270117,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422350,"Kennedy Plaza",0,469361,270116,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422351,"Centerdale via Woonasquatucket Ave",1,469290,270100,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422352,"Centerdale via George Waterman Rd",1,469361,270105,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422353,"Kennedy Plaza",0,469290,280053,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422354,"Job Lot (Johnston)",1,469290,280051,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422355,"Kennedy Plaza",0,469361,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422356,"Kennedy Plaza",0,469290,270116,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422357,"Job Lot (Johnston)",1,469361,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422358,"Centerdale via George Waterman Rd",1,469290,270105,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422359,"Kennedy Plaza",0,469291,270117,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422360,"Kennedy Plaza",0,469290,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422361,"Centerdale via Woonasquatucket Ave",1,469291,270100,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422362,"Kennedy Plaza",0,469291,280053,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422363,"Job Lot (Johnston)",1,469290,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422364,"Kennedy Plaza",0,469290,270117,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422365,"Job Lot (Johnston)",1,469291,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422366,"Kennedy Plaza",0,469291,270116,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422367,"Centerdale via Woonasquatucket Ave",1,469290,270100,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422368,"Centerdale via George Waterman Rd",1,469291,270105,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422369,"Kennedy Plaza",0,469290,280053,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422370,"Job Lot (Johnston)",1,469290,280051,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422371,"Kennedy Plaza",0,469291,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422372,"Kennedy Plaza",0,469290,270116,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422373,"Job Lot (Johnston)",1,469291,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422374,"Centerdale via George Waterman Rd",1,469290,270105,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422375,"Kennedy Plaza",0,469291,270117,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422376,"Kennedy Plaza",0,469363,270116,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422377,"Kennedy Plaza",0,469363,280053,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422378,"Kennedy Plaza",0,469377,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422379,"Kennedy Plaza",0,469292,270117,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422380,"Kennedy Plaza",0,469292,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422381,"Kennedy Plaza",0,469292,270116,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422382,"Kennedy Plaza",0,469377,270117,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422383,"Kennedy Plaza",0,469292,280053,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422384,"Centerdale via George Waterman Rd",1,469363,270105,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422385,"Job Lot (Johnston)",1,469292,280051,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422386,"Job Lot (Johnston)",1,469377,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422387,"Centerdale via Woonasquatucket Ave",1,469292,270100,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422388,"Job Lot (Johnston)",1,469292,280051,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422389,"Kennedy Plaza",0,469292,280052,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422390,"Centerdale via Woonasquatucket Ave",1,469292,270100,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422391,"Centerdale via George Waterman Rd",1,469292,270105,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422392,"Job Lot (Johnston)",1,469377,280051,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422393,"Centerdale via Woonasquatucket Ave",1,469377,270100,0,
27,hjap2607-Sunday-1-JA2026-0000001,4422394,"Kennedy Plaza",0,469292,270117,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422395,"Job Lot (Johnston)",1,469363,280051,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422403,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469267,340046,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422404,"Pawtucket Transit Center via Bev Hill Av",1,469270,780038,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422405,"Shaw's (Riverside)",1,469268,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422406,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469269,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422407,"Shaw's (Riverside)",1,469267,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422408,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469268,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422409,"Shaw's (Riverside)",1,469269,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422410,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469267,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422411,"Shaw's (Riverside)",1,469268,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422412,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469269,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422413,"Shaw's (Riverside)",1,469267,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422414,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469374,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422415,"Shaw's (Riverside)",1,469269,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422416,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469267,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422417,"Shaw's (Riverside)",1,469374,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422418,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469269,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422419,"Shaw's (Riverside)",1,469267,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422420,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469374,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422421,"Shaw's (Riverside)",1,469350,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422422,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469267,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422423,"Shaw's (Riverside)",1,469374,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422424,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469350,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422425,"Shaw's (Riverside)",1,469267,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422426,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469374,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422427,"Shaw's (Riverside)",1,469350,330027,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422428,"Seekonk Sq (Mass) via Wampanoag Plaza",1,469267,340046,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422429,"Shaw's (Riverside)",1,469374,330027,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422430,"Kennedy Plaza via Beverage Hill Ave",0,469270,780042,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422431,"Kennedy Plaza via Wampanoag Plaza",0,469268,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422432,"Kennedy Plaza via Wampanoag Plaza",0,469267,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422433,"Kennedy Plaza via Wampanoag Plaza",0,469269,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422434,"Kennedy Plaza via Wampanoag Plaza",0,469268,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422435,"Kennedy Plaza via Wampanoag Plaza",0,469267,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422436,"Kennedy Plaza via Wampanoag Plaza",0,469269,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422437,"Kennedy Plaza via Wampanoag Plaza",0,469374,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422438,"Kennedy Plaza via Wampanoag Plaza",0,469267,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422439,"Kennedy Plaza via Wampanoag Plaza",0,469269,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422440,"Kennedy Plaza via Wampanoag Plaza",0,469374,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422441,"Kennedy Plaza via Wampanoag Plaza",0,469267,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422442,"Kennedy Plaza via Wampanoag Plaza",0,469350,340049,0,
34,hjap2607-Sunday-1-JA2026-0000001,4422443,"Kennedy Plaza via Wampanoag Plaza",0,469374,340049,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422445,"Kennedy Plaza",0,469267,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422446,"Kennedy Plaza",0,469269,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422447,"Kennedy Plaza",0,469268,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422448,"Kennedy Plaza",0,469267,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422449,"Kennedy Plaza",0,469269,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422450,"Kennedy Plaza",0,469268,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422451,"Kennedy Plaza",0,469267,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422452,"Kennedy Plaza",0,469269,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422453,"Kennedy Plaza",0,469374,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422454,"Kennedy Plaza",0,469267,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422455,"Kennedy Plaza",0,469350,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422456,"Kennedy Plaza",0,469374,330029,0,
33,hjap2607-Sunday-1-JA2026-0000001,4422457,"Kennedy Plaza",0,469267,330029,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422462,"Pawtucket Transit Center via Bev Hill Av",1,469341,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422463,"Kennedy Plaza via Beverage Hill Ave",0,469271,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422464,"Kennedy Plaza via Beverage Hill Ave",0,469270,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422465,"Kennedy Plaza via Beverage Hill Ave",0,469271,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422466,"Kennedy Plaza via Beverage Hill Ave",0,469270,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422467,"Kennedy Plaza via Beverage Hill Ave",0,469271,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422468,"Kennedy Plaza via Beverage Hill Ave",0,469270,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422469,"Kennedy Plaza via Beverage Hill Ave",0,469341,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422470,"Kennedy Plaza via Beverage Hill Ave",0,469270,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422471,"Kennedy Plaza via Beverage Hill Ave",0,469341,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422472,"Kennedy Plaza via Beverage Hill Ave",0,469342,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422473,"Kennedy Plaza via Beverage Hill Ave",0,469341,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422474,"Kennedy Plaza via Beverage Hill Ave",0,469342,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422475,"Kennedy Plaza via Beverage Hill Ave",0,469341,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422476,"Kennedy Plaza via Beverage Hill Ave",0,469342,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422477,"Kennedy Plaza via Beverage Hill Ave",0,469341,780042,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422478,"Pawtucket Transit Center via Bev Hill Av",1,469271,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422479,"Pawtucket Transit Center via Bev Hill Av",1,469270,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422480,"Pawtucket Transit Center via Bev Hill Av",1,469271,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422481,"Pawtucket Transit Center via Bev Hill Av",1,469270,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422482,"Pawtucket Transit Center via Bev Hill Av",1,469341,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422483,"Pawtucket Transit Center via Bev Hill Av",1,469270,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422484,"Pawtucket Transit Center via Bev Hill Av",1,469341,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422485,"Pawtucket Transit Center via Bev Hill Av",1,469342,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422486,"Pawtucket Transit Center via Bev Hill Av",1,469341,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422487,"Pawtucket Transit Center via Bev Hill Av",1,469342,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422488,"Pawtucket Transit Center via Bev Hill Av",1,469341,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422489,"Pawtucket Transit Center via Bev Hill Av",1,469342,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422490,"Pawtucket Transit Center via Bev Hill Av",1,469341,780038,0,
78,hjap2607-Sunday-1-JA2026-0000001,4422491,"Pawtucket Transit Center via Bev Hill Av",1,469342,780038,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422492,"Amazon Fulfillment Center (Johnston)",1,469292,280054,0,
28,hjap2607-Sunday-1-JA2026-0000001,4422493,"Kennedy Plaza",0,469272,280052,0,
10,hjap2607-Sunday-1-JA2026-0000001,4422495,"Amazon Fulfillment Center (Johnston)",1,469273,100028,0,
10,hjap2607-Sunday-1-JA2026-0000001,4422497,"Providence",0,469273,100027,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422498,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422499,"Slater Mill (Pawtucket)",0,469282,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422500,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422501,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422502,"Slater Mill (Pawtucket)",0,469283,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422503,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422504,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422505,"Slater Mill (Pawtucket)",0,469282,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422506,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422507,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422508,"Slater Mill (Pawtucket)",0,469283,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422509,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422510,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422511,"Slater Mill (Pawtucket)",0,469282,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422512,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422513,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422514,"Slater Mill (Pawtucket)",0,469283,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422515,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422516,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422517,"Slater Mill (Pawtucket)",0,469282,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422518,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422519,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422520,"Slater Mill (Pawtucket)",0,469288,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422521,"Slater Mill (Pawtucket)",0,469283,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422522,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422523,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422524,"Slater Mill (Pawtucket)",0,469282,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422525,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422526,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422527,"Slater Mill (Pawtucket)",0,469288,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422528,"Slater Mill (Pawtucket)",0,469283,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422529,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422530,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422531,"Slater Mill (Pawtucket)",0,469282,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422532,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422533,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422535,"Slater Mill (Pawtucket)",0,469288,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422536,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422538,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422539,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422540,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422541,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422542,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422543,"Slater Mill (Pawtucket)",0,469284,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422544,"Slater Mill (Pawtucket)",0,469286,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422545,"Slater Mill (Pawtucket)",0,469285,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422546,"Slater Mill (Pawtucket)",0,469287,110057,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422603,"Broad Street Terminal (Providence)",1,469286,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422604,"Broad Street Terminal (Providence)",1,469283,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422605,"Broad Street Terminal (Providence)",1,469285,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422606,"Broad Street Terminal (Providence)",1,469287,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422607,"Broad Street Terminal (Providence)",1,469282,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422608,"Broad Street Terminal (Providence)",1,469284,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422609,"Broad Street Terminal (Providence)",1,469286,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422610,"Broad Street Terminal (Providence)",1,469283,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422611,"Broad Street Terminal (Providence)",1,469285,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422612,"Broad Street Terminal (Providence)",1,469287,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422613,"Broad Street Terminal (Providence)",1,469282,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422614,"Broad Street Terminal (Providence)",1,469284,110053,0,
11,hjap2607-Sunday-1-JA2026-0000001,4422615,"Broad Street Terminal (Providence)",1,469286,110053,0,
